id,brandName,productDisplayName,description,style_note,price,discountedPrice,articleType,gender,masterCategory,subCategory,season,usage,myntraRating,baseColour,fabric,fit,neck,occasion
f4605767-5769-4639-a5ec-773da02dc485,Nike,Nike Men Runng Mens tshirt White Tshirts,"<p style=""text-align: justify;""><strong>Composition</strong><br />White round neck t-shirt made of 92% polyester and 8% spandex with mesh made of 100% recycled polyester, engineered with Dri-Fit technology, has short sleeves and black side panels, and nike swoosh in silver print on left chest<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Machine wash cold at 30 degrees with like colours<br />Do not use softeners or bleach<br />Tumble dry low<br />Remove immediately/do not allow fabric to lie on itself when wet<br />Cool iron, but do not iron on design<br />Do not dry clean<br /><br />Designed for that absolute running experience, this nike t-shirt is replete with Dri-Fit comfort to make your sporting experience all the more comfortable and fun. The Dri-Fit technology wicks away sweat, allowing you to concentrate on your running, while the strategically placed mesh panels enhance ventilation, regulating body temperature. Team this with performance <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and <a href='/running-shoes?src=desc' class='seolink'>running shoes</a> for that complete running comfort.<br /><br /></p>",NaN,1395.0,1395.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,White,Polyester,Regular Fit,Round Neck,NaN
49f15645-70fc-4b82-bac6-2817b33a34f1,Nike,Nike Men Casual short sleeve tshirt White Tshirts,"<p style=""text-align: justify;""><strong>Composition</strong><br />White round neck t-shirt made of 100% cotton, with a ribbed neckline and grey tape detailing on the inseam, short sleeves and bold graphic lettering on the chest<br /><br /><strong>Fitting</strong><br />Regular<br /><br /><strong>Wash care</strong><br />Machine wash cold with like colors using a mild detergent<br />Do not bleach or soak<br />Remove immediately/do not allow to lay on itself when wet<br />Line dry inside-out in shade<br />Cool iron only, but do not iron directly on print/embroidery<br />Do not dry clean<br /><br />Get ready to hustle in this black t-shirt from nike. The bold graphic quote"" Skills, thrills and dollar bills"" says it all. Pair this tee with jeans and canvas shoes for a cool casual look.<br /></p>",NaN,795.0,795.0,Tshirts,Men,Apparel,Topwear,Summer,Casual,1.0,White,NaN,NaN,NaN,NaN
8674d313-921a-405c-96fe-1958786d6f5f,Nike,Nike Men Trainng Men's tshirt White Tshirts,"<p><strong>Composition</strong><br />White round neck cotton t-shirt, with short sleeves, graphic print on the chest, branding on left sleeve and slogan on back neck<br /><strong><br />Fit</strong><br /> Comfort<br /><br /><strong>Wash care</strong><br />Machine wash separately in cold water using a mild detergent<br />Do not bleach<br />Avoid soaking/remove promptly<br />Line dry inside out in shade<br />Warm iron only<br />Do not iron directly on print/embroidery<br /><br />Flaunt your craze for cricket and pride in the Indian cricket team's historic victory during the ICC 2011 World Cup with this nike t-shirt. The graphic of a crcket-crazy individuals is the best way to flaunt your support to the Indian cricket team. Team this t-shirt with smart casuals and wear it to all sporting arenas and casual outings.</p>",NaN,795.0,795.0,Tshirts,Men,Apparel,Topwear,Summer,Sports,1.0,White,Cotton,Regular Fit,Round Neck,NaN
0f67f292-4e86-4f9f-bb40-f4ca207b4c7b,Murcia,Murcia Women Black Black Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br /> Use a mild leather cleaner</p>,<p>NA</p>,3625.0,3625.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Black,NaN,NaN,NaN,Casual
98a04516-029c-452c-ac7e-050eb11c167c,Murcia,Murcia Women Green Green Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br />Use a mild leather cleaner</p>,<p>NA</p>,3625.0,3625.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Green,NaN,NaN,NaN,Casual
6789cd9f-dd07-40cc-8bfd-4f968dd4675c,Murcia,Murcia Women Brown Brown Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br /> Use a mild leather cleaner</p>,<p>NA</p>,3625.0,3625.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Brown,NaN,NaN,NaN,Casual
2fbf6a1e-68cc-4138-989e-070f3ab51ad3,Murcia,Murcia Women Dusvatar Brown Brown Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br />Use a mild leather cleaner</p>,<p>NA</p>,3375.0,3375.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Brown,NaN,NaN,NaN,Casual
805b544c-3261-4672-a13a-9afbc5a8d219,Murcia,Murcia Women Dusvatar Coffee Brown Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br /> Use a mild leather cleaner</p>,<p>NA</p>,3375.0,3375.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Brown,NaN,NaN,NaN,Casual
3bc766b1-b9f9-4cb5-a28f-d425baa78895,Murcia,Murcia Women Lorra Black Black Handbags,<p><strong>bag care</strong><br />Rub surface with dry clean cloth to remove dust and dirt<br />Use a mild leather cleaner</p>,<p>NA</p>,3375.0,3375.0,Handbags,Women,Accessories,Bags,Winter,Casual,1.0,Black,NaN,NaN,NaN,Casual
791ac0eb-2da7-4cfb-a0ae-0a6aa4d491d0,Puma,Puma Women Slick Ladies 3HD Pink Pink Watches,"<p style=""text-align: justify;"">This watch from puma comes in a clean sleek design. This active watch is perfect for urban wear and can serve you well in the gym or a night of clubbing.<br /><br /><strong>Case diameter</strong>: 38 mm<br /><strong>Case thickness</strong>: 10 mm<br /><strong>Dial shape</strong>: Round<br /><strong>Warranty</strong>: 2 Years<br /><br />Plastic case with a fixed bezel for added durability, style and comfort <br />PU straps with a buckle clasp for comfort and style<br />Pink dial with cat logo above 6 o&amp;  rsquo  clock <br />Dial with three hand movement and time marked in small square icons<br />Quartz movement of time display <br />Screw on the side to reset time <br />Solid case back made of stainless steel for enhanced durability<br />Water resistant upto 50 metres</p>",NaN,2995.0,2995.0,Watches,Women,Accessories,Watches,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
1d257cf9-12f5-41d8-b605-dcacc7766814,Disney,Disney Unisex Kids Basic Black Flip Flops,"<p style=""text-align: justify;"">Take him to the beach or his friend's birthday party - pair his cool <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a polo tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br />Outsole in contrast colour<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Black,NaN,NaN,NaN,NaN
6af46eb3-36a0-4547-a249-154f388420cb,Disney,Disney Unisex Kids Pluto Green Flip Flops,"<p>Take your kid to the beach or his friend's birthday party - pair her <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Fabric upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Green,NaN,NaN,NaN,NaN
238b7a19-0478-4b69-9fb3-b65f9bb80c0a,Disney,Disney Unisex Kids Mickey Mouse Yellow Flip Flops,"<p>Take him to the beach or his friend's birthday party - pair his cool <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a polo tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Yellow,NaN,NaN,NaN,NaN
5bf6342d-61d5-45fe-8307-c2bf8613359c,Disney,Disney Kids Girl Pooh Face Orange Casual Shoes,-,NaN,299.0,299.0,Casual Shoes,Women,Footwear,Shoes,Winter,Casual,0.0,Orange,NaN,NaN,NaN,NaN
16d5c9c4-72f5-452b-ab68-d60a1069a8c8,Disney,Disney Unisex Kids Only Mickey Red Flip Flops,"<p>Take him to the beach or his friend's birthday party - pair his cool <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a polo tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
8f68dd84-0f43-4502-be9b-6b2c09b7cfc7,Disney,Disney Unisex Kids Pluto Navy Blue Flip Flops,"<p>Take your kid to the beach or his friend's birthday party - pair her <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Fabric upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Navy Blue,NaN,NaN,NaN,NaN
ea188dfd-e5a0-4f01-92d4-bea444a1bf8b,Disney,Disney Unisex Kids Princess Heart Purple Flip Flops,"<p>Take her to the beach or his friend's birthday party - pair this disney slippers with a short skirt and a top, or a capris and tee.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />barbie inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Purple,NaN,NaN,NaN,NaN
ad6cce3e-2e88-4ca6-849c-64ce252ecc1c,Disney,Disney Unisex Kids Daisy Pink Sandals,"<p>Durable and soft upper with straps over the forefoot and the midfoot<br />Extra padding over the ankle and forefoot straps<br />Straps attached to velcro fasteners &nbsp;      <br />Bridge padding between the forefoot and ankle straps for a snug fit<br />Pull loop attached to the ankle strap for ease of wear<br />Soft, foamy and fun footbed with textured design<br />Horizontal grooves across the outsole for great grip</p>",<p>Let your little child play with much glee in these slip-resistant sandals from Disney. You will sure love your choice when you see your kid playing with utmost ease in these sandals.</p>,299.0,299.0,Sandals,Unisex,Footwear,Sandal,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
39e0cc9d-ecae-4f0b-a0fb-9e6f61535e48,Disney,Disney Unisex Kids Basic Navy Blue Flip Flops,"<p>Take your kid to the beach or his friend's birthday party by donning him in a pair of <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tees, along with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,199.0,199.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Navy Blue,NaN,NaN,NaN,NaN
2a276569-8178-48de-95d5-d781dbebc09e,Disney,Disney Unisex Kids Mickey Star Red Flip Flops,"<p>Take her to the beach or his friend's birthday party - pair her short skirt and a top with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
adbef971-3cbd-4626-98a7-b8527beabfee,Nike,Nike Men Remix Crew Blue Tshirts,"<p>Composition<br /> Blue crew neck t-shirt made of 100% cotton, has short sleeves, fabric tape on inseam of the neckline, graphic print on the chest and nike swoosh on left sleeve<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Regular<br /> <br /> Wash care<br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> The nike JDI Remix Crew t-shirt gets an interesting twist in its tale with the twisted fonts of  ""Just Do It"" on the chest. Get into the Nike spirit and exude a sense of style that will go down well with your peer group. Pair it with denims and boots for a sleek look.<br /> </span></p>",NaN,1095.0,1095.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,Blue,Synthetic,Regular Fit,NaN,NaN
3d7c0aba-2898-406b-bd4e-25b84113eb45,Nike,Nike Men Breakline Grey Track Pants,"<p>Composition<br /> Grey tracks made of 100% polyester, elastic waist with interior drawcord, mesh panel at back waist and sides, and a vented hem with drawcord at the hemline<br /> <br /> <span style=""font-style: normal; font-weight: bold;"">Fitting<br /> </span><span style=""font-style: normal; font-weight: normal;"">Comfort<br /> <br /> Wash care<br /> Machine wash cold at 30 degrees with like colours<br /> Do not bleach<br /> Tumble dry low<br /> Remove immediately/do not allow to lay on itself when wet<br /> Cool iron, but do not iron on design<br /> Do not dry clean<br /> <br /> Scorers and defenders alike require maximum range of motion to lead their teams to victory, and he'll have plenty of it in the nike Breakline Tracks. Made of sweat-wicking fabric and strategic ventilation, these tracks keep him focused on the big win.</span></p>",NaN,1495.0,1495.0,Track Pants,Men,Apparel,Bottomwear,Fall,Sports,1.0,Grey,Blended,NaN,NaN,NaN
24b9c576-d161-4518-a4b9-6072624eaf7d,Nike,Nike Men Hell With White Tshirts,"<p style=""text-align: justify;""><strong>Composition</strong><br />White round neck t-shirt made of 100%cotton, with a ribbed neckline that has a grey fabric tape inseam, short sleeves and graphic print on the front<br /><br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Machine wash cold at 30 degrees with like colours<br />Do not bleach<br />Tumble dry low<br />Remove immediately/do not allow to lay on itself when wet<br />Cool iron, but do not iron on design<br />Do not dry clean<br /><br />Defy all laws of gravity and fly high making those winning goals, winning baskets or stopping those precious runs for your team this season in this white t-shirt from nike. Team this with sport wear trousers or <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and appropriate <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> when on the field, or with jeans and suede shoes for that fab, cool look.<br /><br /></p>",NaN,995.0,995.0,Tshirts,Men,Apparel,Topwear,Fall,Sports,1.0,White,Synthetic,Regular Fit,Round Neck,NaN
561b6019-d715-45c3-9556-9b7986adf10c,Disney,Disney Unisex Kids Basic Navy Blue Flip Flops,"<p>Take him to the beach or his friend's birthday party - pair his cool <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a polo tee with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Navy Blue,NaN,NaN,NaN,NaN
cf229f03-601d-4e2b-9ab5-08991968f404,Disney,Disney Unisex Kids Mickey Star Blue Flip Flops,"<p>Take her to the beach or his friend's birthday party - pair her short skirt and a top with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />disney character inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Blue,NaN,NaN,NaN,NaN
793b1069-dc2e-4c07-b27d-f30a421645b7,Disney,Disney Kids Princess Heart Pink Casual Shoes,"<p>See your princess grow up into a pretty lady with these slip-ons from disney. <br /><br /><strong>Upper</strong><br />Canvas upper with fibre motifs of disney logo<br />Toe guard in rubber to protect the foot from shock<br />Extra piping around the collar to avoid shoe bites<br />Elastic band connecting the two sides for a snug Fit<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Lightweight phylon midsole<br /><br /><strong>Outsole</strong><br />Multi textured rubber outsole for great grip<br /><br /><strong>Shoe care</strong><br />Make a paste using 1 tbsp of baking soda, 1 tbsp white vinegar and 1 tbsp hot water<br />Rub this paste onto the canvas and the sole using a brush<br />Wash off with lukewarm water</p>",NaN,299.0,299.0,Casual Shoes,Women,Footwear,Shoes,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
5c45d802-7b95-4b83-9c49-05b87379fe98,Disney,Disney Kids Welding Red Casual Shoes,"<p>Cuddle your little man when he looks all decked up in these fun and sunny slip-ons from disney. With a comfortable velcro strap enclosure, this pair looks cute with capris and a tee.<br /><br /><strong>Upper</strong><br />Canvas upper with fibre motifs of disney logo<br />Toe guard in rubber to protect the foot from shock<br />Extra piping around the collar to avoid shoe bites<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Lightweight phylon midsole<br /><br /><strong>Outsole</strong><br />Multi-textured rubber outsole for great grip<br /><br /><strong>Shoe care</strong><br />Make a paste using 1 tbsp of baking soda, 1 tbsp white vinegar and 1 tbsp hot water<br />Rub this paste onto the canvas and the sole using a brush<br />Wash off with lukewarm water</p>",NaN,299.0,299.0,Casual Shoes,Women,Footwear,Shoes,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
283a513f-3696-4772-83f4-1a2ddada4ef0,Disney,Disney Unisex Kids Princess Heart Pink Flip Flops,"<p>Take her to the beach or his friend's birthday party - pair this disney slippers with a short skirt and a top with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth, padded comfort <br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />barbie inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
5bd58ea0-eb14-43ff-99b7-1d4d4032b133,Disney,Disney Kids Girls Princess Heart Blue Casual Shoes,"<p>See your princess grow up into a pretty lady with these slip-ons from disney. <br /><br /><strong>Upper</strong><br />Canvas upper with fibre motifs of disney <br />Toe guard in rubber to protect the foot from shock<br />Extra piping around the collar to avoid shoe bites<br />Elastic band connecting the two sides for a snug Fit<br /><br /><strong>Midsole</strong><br />Soft, foamy footbed<br />Lightweight phylon midsole<br /><br /><strong>Outsole</strong><br />Multi textured rubber outsole for great grip<br /><br /><strong>Shoe care</strong><br />Make a paste using 1 tbsp of baking soda, 1 tbsp white vinegar and 1 tbsp hot water<br />Rub this paste onto the canvas and the sole using a brush<br />Wash off with lukewarm water</p>",NaN,299.0,299.0,Casual Shoes,Girls,Footwear,Shoes,Winter,Casual,0.0,Blue,NaN,NaN,NaN,Everyday
17008c62-016f-40c4-ab55-3fd828e286b8,Disney,Disney Unisex Kids Mini Mouse Pink Flip Flops,"<p>Take your kid to the beach or his friend's birthday party. Pair it with <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a t-shirt with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />barbie inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,229.0,229.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Pink,NaN,NaN,NaN,NaN
86931783-a3ba-4471-b30b-de7a5c085418,Disney,Disney Unisex Kids Basic Red Flip Flops,"<p>Take your kid to the beach or his friend's birthday party. Pair it with <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and a t-shirt with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,179.0,179.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
89beaf0b-02e5-43fd-a303-fb1bf9dd97f2,Disney,Disney Unisex Kids Basic Red Flip Flops,"<p>Take your kid to the beach or his friend's birthday party by donning him in a pair of <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tees, along with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,199.0,199.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Red,NaN,NaN,NaN,NaN
6fe36a6e-045c-4575-b3cb-6b0814039cd0,Disney,Disney Unisex Kids Basic Yellow Flip Flops,"<p>Take your kid to the beach or his friend's birthday party by donning him in a pair of <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tees, along with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Foam upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />Donald Duck inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,179.0,179.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Yellow,NaN,NaN,NaN,NaN
8a56896d-cc41-4794-9a56-39ca94c16544,Nike,Nike Men Trainng Blue T-shirt,"<p style=""text-align: justify;""><strong>Composition</strong><br />Blue t-shirt made of 100% cotton, with a round neck, short sleeves and sponsor name in graphic print witth nike swoosh on the front<br />&nbsp;<br /><strong>Fitting</strong><br />Comfort<br /><br /><strong>Wash care</strong><br />Machine wash cold at 30 degrees with like colours<br />Do not bleach<br />Tumble dry low<br />Remove immediately/do not allow to lay on itself when wet<br />Cool iron, but do not iron on design<br />Do not dry clean<br /><br />Stand up and support Team India - the ICC world champions &ndash; in this cricket t-shirt from nike. This Team India tee is designed for the die-hard cricket fan who loves to flaunt the country&rsquo;s glory. Team this with track pants and <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> for absolute comfort.</p>",NaN,895.0,895.0,Tshirts,Men,Apparel,Topwear,Summer,Sports,1.0,Blue,Cotton,Regular Fit,Round Neck,Sports
cfdc8f4c-53ea-4555-9615-7987c4e05f21,Puma,Puma Men Bts Black Tshirts,"<p style=""text-align: justify;""><strong>Composition</strong><br />Black round neck t-shirt made of 100% polyester, that has  ribbing around the neckline and tape detailing on the inseam, short  sleeves, white mesh panel insert on the front and on the left sleeve and  embroidered cat logo on the upper right chest<br /> <br /><strong>Fitting</strong><br />Regular<br /><br /><strong>Wash care</strong><br />Gentle machine wash in lukewarm water<br />Use mild detergent<br />Do not tumble dry, bleach or dry clean<br />Use warm iron<br /><br />Bold  and stylish, this black T-shirt from puma is perfect for everyday wear.  The mesh inserts on the front allow for greater ventialtion and also  added style, while the embroidered cat logo adds to the brand appel.  Team this with jeans or tracks and cool <a href='/sports-shoes?src=desc' class='seolink'>sports shoes</a> for a great casual  look.<br /><br /><em>Model statistics</em><br /> The model wears size M in t-shirts<br /> Height-6', Shoulders-18""</p>",NaN,999.0,999.0,Tshirts,Men,Apparel,Topwear,Fall,Casual,1.0,Black,Cotton,Regular Fit,Round Neck,NaN
c569559a-03f4-447e-99fd-fcff69cc72db,Disney,Disney Unisex Kids Basic Navy Blue Flip Flops,"<p>Take your kid to the beach or his friend's birthday party by donning him in a pair of <a href='/men-shorts?src=desc' class='seolink'>shorts</a> and tees, along with these rubber slippers from disney.<br /><br /><strong>Upper</strong><br />Rubber upper for smooth comfort of the feet<br />Thong straps with toe separator to hold the foot in place, and add comfort and style<br /><br /><strong>Midsole</strong><br />Soft, cushioned footbed for all-day comfort<br />mickey inspired prints on the footbed<br /><br /><strong>Outsole</strong><br />TPR outsole with textures all over for grip and traction<br /><br /><strong>shoe care</strong><br />Wipe surface with soft, clean, damp cloth<br />Do not machine wash<br />Store shoes away from sunlight</p>",NaN,249.0,249.0,Flip Flops,Unisex,Footwear,Flip Flops,Winter,Casual,0.0,Navy Blue,NaN,NaN,NaN,NaN
